22450 2 32592.2
22500 2 32699.9
22550 2 32807.8
22600 2 32915.7
22650 2 33023.9
22700 2 33132.1
22750 2 33240.4
22800 2 33348.9
22850 2 33457.5
22900 2 33566.1
22950 2 33674.9
23000 2 33783.9
23050 2 33892.9
23100 2 34002.1
23150 2 34111.3
23200 2 34220.8
23250 2 34330.3
23300 2 34439.9
23350 2 34549.7
23400 2 34659.5
23450 2 34769.5
23500 2 34879.6
23550 2 34989.8
23600 2 35100.1
23650 2 35210.6
23700 2 35321.2
23750 2 35431.8
23800 2 35542.6
23850 2 35653.5
23900 2 35764.6
23950 2 35875.7
24000 2 35987
24050 2 36098.3
24100 2 36209.8
24150 2 36321.4
24200 2 36433.2
24250 2 36545
24300 2 36656.9
24350 2 36769
24400 2 36881.2
24450 2 36993.5
24500 2 37105.9
24550 2 37218.4
24600 2 37331
24650 2 37443.8
24700 2 37556.7
24750 2 37669.6
24800 2 37782.7
24850 2 37895.9
24900 2 38009.2
24950 2 38122.6
25000 2 38236.2
25050 2 38349.9
25100 2 38463.6
25150 2 38577.5
25200 2 38691.5
25250 2 38805.6
25300 2 38919.8
25350 2 39034.2
25400 2 39148.6
25450 2 39263.2
25500 2 39377.8
25550 2 39492.6
25600 2 39607.5
25650 2 39722.5
25700 2 39837.6
25750 2 39952.8
25800 2 40068.2
25850 2 40183.6
25900 2 40299.2
25950 2 40414.9
26000 2 40530.6
26050 2 40646.5
26100 2 40762.5
26150 2 40878.6
26200 2 40994.9
26250 2 41111.2
26300 2 41227.7
26350 2 41344.2
26400 2 41460.8
26450 2 41577.6
26500 2 41694.5
26550 2 41811.5
26600 2 41928.6
26650 2 42045.8
26700 2 42163.1
26750 2 42280.6
26800 2 42398.1
26850 2 42515.8
26900 2 42633.5
26950 2 42751.4
27000 2 42869.4
27050 2 42987.4
27100 2 43105.7
27150 2 43224
27200 2 43342.4
27250 2 43460.9
27300 2 43579.5
27350 2 43698.2
27400 2 43817.1
27450 2 43936
27500 2 44055.1
27550 2 44174.3
27600 2 44293.5
27650 2 44412.9
27700 2 44532.4
27750 2 44652
27800 2 44771.7
27850 2 44891.5
27900 2 45011.4
27950 2 45131.4
28000 2 45251.6
28050 2 45371.8
28100 2 45492.2
28150 2 45612.6
28200 2 45733.2
28250 2 45853.8
28300 2 45974.6
28350 2 46095.5
28400 2 46216.5
28450 2 46337.5
28500 2 46458.7
28550 2 46580.1
28600 2 46701.5
28650 2 46823
28700 2 46944.6
28750 2 47066.3
28800 2 47188.1
28850 2 47310.1
28900 2 47432.1
28950 2 47554.3
29000 2 47676.5
29050 2 47798.9
29100 2 47921.3
29150 2 48043.9
29200 2 48166.6
29250 2 48289.3
29300 2 48412.2
29350 2 48535.2
29400 2 48658.2
29450 2 48781.4
29500 2 48904.7
29550 2 49028.1
29600 2 49151.6
29650 2 49275.2
29700 2 49398.9
29750 2 49522.8
29800 2 49646.6
29850 2 49770.7
29900 2 49894.8
29950 2 50019
30000 2 50143.5
50 4 12.0302
100 4 25.552
150 4 44.8043
200 4 69.0885
250 4 97.4706
300 4 129.013
350 4 163.006
400 4 198.985
450 4 236.65
500 4 275.801
550 4 316.3
600 4 358.048
650 4 400.975
700 4 445.03
750 4 490.167
800 4 536.359
850 4 583.577
900 4 631.797
950 4 680.996
1000 4 731.156
1050 4 782.263
1100 4 834.298
1150 4 887.256
1200 4 941.122
1250 4 995.882
1300 4 1051.53
1350 4 1108.06
1400 4 1165.44
1450 4 1223.69
1500 4 1282.77
1550 4 1342.69
1600 4 1403.43
1650 4 1464.98
1700 4 1527.34
1750 4 1590.5
1800 4 1654.45
1850 4 1719.19
1900 4 1784.72
1950 4 1851.02
2000 4 1918.1
2050 4 1985.94
2100 4 2054.53
2150 4 2123.87
2200 4 2193.95
2250 4 2264.76
2300 4 2336.29
2350 4 2408.54
2400 4 2481.5
2450 4 2555.16
2500 4 2629.52
2550 4 2704.59
2600 4 2780.34
2650 4 2856.79
2700 4 2933.91
2750 4 3011.72
2800 4 3090.2
2850 4 3169.34
2900 4 3249.14
2950 4 3329.6
3000 4 3410.71
3050 4 3492.46
3100 4 3574.85
3150 4 3657.87
3200 4 3741.52
3250 4 3825.8
3300 4 3910.69
3350 4 3996.2
3400 4 4082.26
3450 4 4168.55
3500 4 4255.43
3550 4 4342.9
3600 4 4430.97
3650 4 4519.62
3700 4 4608.85
3750 4 4698.67
3800 4 4789.06
3850 4 4880.04
3900 4 4971.58
3950 4 5063.71
4000 4 5156.38
4050 4 5249.64
4100 4 5343.43
4150 4 5437.77
4200 4 5532.68
4250 4 5628.14
4300 4 5724.12
4350 4 5820.66
4400 4 5917.72
4450 4 6015.32
4500 4 6113.47
4550 4 6212.11
4600 4 6311.32
4650 4 6411.07
4700 4 6511.29
4750 4 6612.08
4800 4 6713.36
4850 4 6815.19
4900 4 6917.51
4950 4 7020.37
5000 4 7123.71
5050 4 7227.63
5100 4 7332
5150 4 7436.94
5200 4 7542.35
5250 4 7648.3
5300 4 7754.72
5350 4 7861.69
5400 4 7969.12
5450 4 8077.08
5500 4 8185.53
5550 4 8294.43
5600 4 8403.87
5650 4 8513.76
5700 4 8624.17
5750 4 8735.03
5800 4 8846.38
5850 4 8958.23
5900 4 9070.55
5950 4 9183.34
6000 4 9296.6
6050 4 9410.31
6100 4 9524.52
6150 4 9639.2
6200 4 9754.32
6250 4 9869.89
6300 4 9985.94
6350 4 10102.5
6400 4 10219.4
6450 4 10336.8
6500 4 10454.7
6550 4 10573
6600 4 10691.8
6650 4 10811
6700 4 10930.6
6750 4 11050.7
6800 4 11171.3
6850 4 11292.2
6900 4 11413.7
6950 4 11535.5
7000 4 11657.8
7050 4 11780.5
7100 4 11903.7
7150 4 12027.3
7200 4 12151.3
7250 4 12275.7
7300 4 12400.6
7350 4 12525.8
7400 4 12651.5
7450 4 12777.7
7500 4 12904.1
7550 4 13030.5
7600 4 13157.4
7650 4 13284.6
7700 4 13412.2
7750 4 13540.3
7800 4 13668.7
7850 4 13797.6
7900 4 13926.9
7950 4 14056.5
8000 4 14186.2
8050 4 14314.9
8100 4 14444
8150 4 14573.4
8200 4 14703.3
8250 4 14833.6
8300 4 14964.3
8350 4 15095.4
8400 4 15226.8
8450 4 15358.7
8500 4 15490.9
8550 4 15623.5
8600 4 15756.4
8650 4 15889.8
8700 4 16023.6
8750 4 16157.8
8800 4 16292.4
8850 4 16427.3
8900 4 16562.7
8950 4 16698.4
9000 4 16834.5
9050 4 16970.9
9100 4 17107.7
9150 4 17245
9200 4 17382.5
9250 4 17520.5
9300 4 17658.8
9350 4 17797.5
